,ticker,period0,period1,period2,period3,period4,period5,period6,period7,period8
162,EQR,-2.8699989318847656,-0.006998443603515625,-2.9989967346191406,-3.5799999237060542,-1.8219940185546872,-1.7059982299804686,-1.7429981231689453,-2.534998321533203,-1.5149993896484375
163,ES,2.216999053955078,-20.026004028320312,5.993999481201172,7.327999114990234,3.0019989013671875,1.9809989929199219,5.2099967956542965,1.8919998168945313,2.6159988403320313
164,ESS,2.576995849609375,-0.1439971923828125,-2.782000732421875,6.104998779296875,6.257998657226563,8.626000976562501,-2.6,1.2319976806640627,-0.3
165,ETN,-2.528004455566406,10.36299819946289,2.1409996032714846,1.6079994201660157,0.7880012512207031,-2.326001739501953,-0.7639968872070312,0.49199905395507815,3.401000213623047
166,ETR,11.059994506835938,5.269992828369164,13.780995178222657,24.17099609375,37.66299972534179,52.400997924804685,41.67599792480468,31.93099670410156,43.4
167,ETSY,-26.428717803955042,-48.53450660705567,-33.5523139953613,-16.49180870056152,-32.154218292236344,-37.81430015563971,18.002293395996094,-15.617406845092773,-52.62899932861329
168,EVRG,9.549999618530274,11.741001129150368,10.36600112915039,12.052010345458983,13.504004287719725,12.328001022338867,16.668000411987283,14.67400245666504,14.406997299194336
169,EW,-3.198669815063476,-1.2196624755859375,-7.589665603637695,-7.7783344268798835,-6.127998352050781,-5.157996368408203,-6.584666061401368,-5.706331634521485,-3.7709991455078127
170,EXC,-0.004999542236328125,-0.07099952697753907,-0.17399978637695312,-0.01199951171875,0.04500045776367187,-0.11099967956542968,-0.10900001525878907,-0.43099975585937494,-0.5329998016357422
171,EXPD,-1.915000915527344,-1.0630020141601562,-0.8390014648437499,-0.9570007324218749,-1.2970005035400392,-1.5019996643066407,-2.5359996795654296,-3.045000457763672,-3.3600013732910154
172,EXPE,0.6790035247802735,-0.0819976806640625,14.222996520996094,14.907005310058594,16.4620002746582,16.45900230407717,14.871002578735352,15.381002044677736,10.890002441406272
173,EXR,2.8299957275390626,2.741998291015625,1.5579978942871093,3.645001220703125,-1.4790008544921875,-4.616998291015625,-4.252996826171875,-3.9570007324218754,-4.2610008239746096
174,F,-1.2840015411376953,2.6560007095336915,3.6569995880126953,1.5560001373291015,5.640002012252808,3.9719986915588383,-1.5980017662048338,8.137000370025635,5.739999103546142
175,FANG,-28.814998817443836,-8.546001052856447,-9.79400177001953,-13.815999984741211,13.670998382568358,28.414002990722658,20.45800323486328,4.372993469238281,20.340004348754885
176,FAST,-7.911981582641602,-6.645003509521484,7.199004364013673,12.199003982543944,9.320007705688477,-1.2219982147216797,12.740992736816406,21.00899887084961,12.435000610351585
177,FB,-24.5230224609375,-26.002011108398438,-7.247978210449219,-44.21800842285156,-2.9470001220703126,-26.686022949218753,-20.31100921630859,-28.686004638671875,-29.894996643066406
178,FBHS,-0.16399612426757812,-1.172003173828125,-7.5360069274902335,-13.006999206542968,-11.344998550415038,-20.20100288391113,-30.5860050201416,-44.597998809814456,-47.4870002746582
179,FCX,-5.7049998283386225,-11.683999347686767,-7.540999126434326,-5.878000259399414,-8.895999813079834,-8.961000156402587,-3.3689973831176756,-6.006997966766357,-3.973999691009521
180,FDX,-2.3499900817871096,-7.257993316650369,-3.802000427246094,24.01800079345703,-1.7169967651367186,-0.36599273681640626,-2.366001892089844,-0.08800048828125,0.8799919128417969
181,FE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,FFIV,-10.625007629394531,-17.913008880615234,0.28999481201171873,-12.082003021240235,-9.602999877929687,-7.648001861572265,-16.69100341796875,-21.789008331298827,-23.436006927490237
183,FIS,5.722006225585938,8.942002868652343,2.443003845214844,1.072003173828125,8.210002136230468,10.962001037597656,9.718002319335938,5.041004943847656,8.591999816894532
184,FISV,-1.9279991149902345,0.5319984436035157,6.306995391845681,6.26200027465818,3.874001312255836,-1.4659988403320312,1.5380020141601562,-3.335000610351563,5.0979980468749995
185,FITB,-8.238998413085938,6.323001384735108,0.454000186920166,-0.15499982833862305,0.03900012969970704,0.5239994049072266,9.768001937866188,19.13599977493286,22.593006038665774
186,FLT,40.75899047851563,31.53799896240234,72.75999755859375,94.31800384521485,84.78799591064453,102.06200103759767,109.818994140625,104.80700378417968,128.56499938964842
187,FMC,1.6899993896484375,0.7709991455078125,3.390999603271484,0.4989990234375,-0.09600067138671875,0.255999755859375,0.14900054931640624,0.5400009155273438,1.0169990539550782
188,FOX,0.7099988937377929,-2.0150020599365237,-2.890000152587891,-4.446001815795898,-4.002000427246094,-3.0790000915527345,-3.590401649475097,-3.7359996795654298,-2.649001502990723
189,FOXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,FRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,FRT,-0.06999969482421875,0.5230003356933594,0.7430000305175781,0.9420005798339844,1.1810005187988282,2.9730003356933596,5.6230003356933596,5.775,5.152000427246094
192,FTNT,-0.3609954833984375,-1.1820045471191407,1.2819976806640625,-8.989997863769531,-6.487998199462891,-6.006002807617188,0.44500045776367186,-3.4620018005371094,-12.377996063232422
193,FTV,7.491811752319336,-1.4275856018066406,-2.0679309844970706,-2.590250015258789,-2.5816265106201173,-0.7218521118164062,-0.4697780609130859,0.9062049865722656,-0.27292404174804685
194,GD,0.23200073242187502,2.171000671386719,5.4229995727539055,-24.789004516601562,2.545001220703125,3.7020004272460936,6.042999267578125,6.656999206542968,6.723999023437501
195,GE,-0.16899986267089845,-0.21399998664855957,-0.07999978065490723,0.05700011253356933,0.04400010108947754,0.06700024604797364,0.06299996376037598,0.0830002784729004,0.13100008964538576
196,GILD,-0.20699996948242189,0.46999969482421877,-0.847999954223633,-0.8940006256103515,-1.4309993743896485,-1.9510005950927733,-1.5440002441406249,-1.8430011749267579,0.6549995422363281
197,GIS,1.935999298095703,0.30300140380859375,0.10399894714355469,0.05399894714355469,-0.6850002288818359,0.7230003356933593,0.877999496459961,-0.30900001525878906,-0.2759994506835937
198,GL,-3.894994354248047,1.5160011291503908,-3.079998016357422,1.2279983520507811,3.5610031127929687,9.590999603271484,12.481002807617188,14.00999984741211,11.950001525878907
199,GLW,-13.480010223388671,-6.70000114440918,-12.07300682067871,-2.6750053405761833,-2.253001022338867,-10.168999099731444,-2.428999900817871,-5.603005790710461,-3.8050003051757812
200,GM,-7.300998878478982,8.595001983642556,-14.133993530273425,-30.422996139526376,-18.679000854492163,-10.770994758605969,-18.58099784851074,-24.537996292114258,-10.254998588562012
201,GNRC,1.169989776611328,-30.212002563476563,-23.422003936767577,-40.459005737304686,-31.817003631591806,-22.650003814697264,-19.837997436523438,-20.09999771118164,-34.442996978759766
202,GOOG,-167.7347412109375,-165.20452880859375,-147.13972167968748,-203.12603759765625,-145.16495361328126,-153.52410888671875,-148.66650390625,-155.8649658203125,-151.4195556640625
203,GOOGL,-104.8750244140625,-97.42110595703124,-175.9639892578125,-166.086962890625,-153.10494384765624,-159.24897460937498,-164.21402587890626,-153.2889892578125,-191.77197265625
204,GPC,3.9250003814697267,3.2160022735595706,7.146999740600586,9.027000045776369,8.443000411987304,8.25900001525879,8.266997909545898,7.268001937866211,7.032999038696289
205,GPN,-13.027000427246094,6.755006408691407,-6.607997131347656,-3.2679977416992188,-1.2369979858398665,14.835000610351562,-0.877001953125,2.4220016479492186,4.1290023803710945
206,GPS,-4.3259961128234865,3.585004425048828,10.46700210571289,10.646004867553712,8.662003326416015,5.046001815795898,6.342002868652344,11.963006210327148,11.702004623413085
207,GRMN,-9.657002258300782,0.11299972534179686,4.530996704101563,0.24599075317382812,-1.7040000915527345,-2.0900001525878906,-1.2649993896484375,-1.4669998168945313,-1.5329994201660158
208,GS,-1.8159973144531252,-14.457992553710938,-9.108999633789063,-11.235000610351562,-19.232998657226563,-8.226000976562501,-6.25899658203125,-0.8459991455078124,-2.1469970703125
209,GWW,5.2050048828125,4.161007690429687,7.6899963378906255,1.369000244140625,15.461001586914064,16.319003295898437,10.979010009765625,1.9660018920898323,6.988003540039063
210,HAL,2.7950016021728517,7.088000869750976,6.495000648498535,9.719001960754396,12.117001342773436,15.687999868392943,9.912000751495361,9.636001300811769,13.625000619888306
211,HAS,-0.36800155639648435,-0.6379997253417969,-0.21199951171875,-0.17900009155273439,-0.9220001220703125,-1.032000732421875,-1.901000213623047,-0.060999298095703126,-0.4569999694824219
212,HBAN,3.3300011634826663,-8.024994754791273,-10.667997407913209,-17.012997817993163,-20.065996170043945,-25.503997230529784,-3.2290005683898926,-10.765999794006348,-17.51099967956543
213,HBI,-1.2760016441345214,-1.6479990959167368,1.631002426147461,1.4009994506835937,1.5470016479492188,0.4569996833801269,-2.66400146484375,-4.101004981994629,-0.6759995460510254
214,HCA,-5.5419975280761715,-5.278003692626953,-5.414998626708984,-4.967995452880859,-7.409000396728516,-14.259997558593751,-10.685999298095702,-15.736992645263673,-11.443995666503884
215,HD,-4.578001403808571,-13.401997375488259,-22.317994689941408,-17.956997680664063,-17.653004455566386,-12.43399200439451,-21.005003356933592,-10.392996215820313,-11.554008483886696
216,HES,-16.409996032714844,-18.77799758911133,-14.020001602172853,-17.690000915527342,-18.10299606323242,-12.933996200561523,-0.5569972991943359,-17.63599853515625,-15.360998153686523
217,HIG,-1.541995620727539,11.638005447387695,14.986009216308593,3.4780055999755857,-33.231990814208984,38.27500953674316,24.563008880615232,25.324005126953125,9.280000686645531
218,HII,9.062002563476563,-15.009999084472655,9.725997924804688,5.746002197265625,-0.055998229980468744,-1.775,-1.9530029296875,4.177999877929688,12.123997497558593
219,HLT,1.880999755859375,4.31500015258789,4.274000549316407,4.909001922607422,4.576000213623047,8.523001098632813,11.672000885009766,8.433000946044922,8.404000854492187
220,HOLX,0.20000038146972657,0.04800148010253906,1.0779998779296873,1.2480003356933593,0.49799995422363286,0.30300140380859375,-0.9669998168945312,-1.8140010833740234,-2.1729995727539064
221,HON,1.1300048828125,3.682000732421875,3.0880035400390624,2.530003356933594,6.420005798339844,10.133003234863281,11.903007507324219,6.409999084472656,9.556005859375
222,HPE,0.17800016403198243,0.10200004577636719,0.23700017929077147,0.20300006866455078,0.24300012588500977,0.24200029373168944,0.2600001335144043,0.3359999656677246,0.5860000610351562
223,HPQ,7.956007575988769,0.45400333404541016,6.975003433227539,3.487002468109131,-0.26099576950073244,5.4330058097839355,6.923004150390626,2.9550065040588382,4.486999225616455
224,HRL,-5.443996810913086,-6.665998840332031,-9.327999877929676,-12.101999664306641,-9.262999725341798,-9.91500358581543,-8.787000274658203,-9.519997406005858,-9.229001998901367
225,HSIC,-1.5020027160644531,-0.20899696350097657,1.2110004425048828,4.911003112792969,8.300996017456054,6.891001892089845,3.852000427246094,6.886005020141601,8.640996170043945
226,HST,4.616999721527099,5.5520001411437985,5.033000564575196,6.29299955368042,10.254998779296876,5.934000492095947,8.13299980163574,6.653998947143555,3.8880002021789553
227,HSY,-4.917003631591797,-4.181002044677734,-6.773001098632812,-7.0280006408691404,-3.1550010681152347,-4.004000091552734,-1.5540000915527343,-3.3270004272460936,-8.109000396728517
228,HUM,-14.704997253418014,6.1220245361328125,-22.16498718261721,-38.215988159179695,-7.903997802734397,-1.3549957275390625,-10.603009033203124,12.143017578124999,21.160989379882814
229,HWM,0.5740001678466797,0.9560001373291016,1.1990001678466797,1.399000072479248,1.4610000610351563,1.3120000839233397,1.6900000572204592,1.6410000801086428,1.6710000991821288
230,IBM,3.5860000610351563,7.569996643066383,9.972999572753906,10.473996734619117,11.609998321533203,21.13000335693357,24.601998901367185,25.233003234863283,27.82500534057617
231,ICE,-1.7950012207031252,-2.2510002136230467,-1.7209976196289063,-1.5720001220703126,-3.428000640869141,-1.9099990844726564,0.38500137329101564,-2.7309967041015626,-1.7279991149902343
232,IDXX,7.0299926757812505,-3.815985107421875,-14.426998901367188,2.79100341796875,1.36300354003904,-0.6430023193359375,6.951000976562501,1.41199951171875,-1.885997009277344
233,IEX,-1.6940017700195313,-3.0350006103515623,-2.9170013427734376,-2.9589996337890625,-2.8610015869140626,-3.8569961547851563,-4.333998107910157,-5.943997192382812,-3.031999206542969
234,IFF,-11.71199951171875,-1.31201171875,5.1670059204101335,18.816001892089844,1.720001220703125,12.86900558471682,-2.1230010986328125,5.048001861572265,52.92501296997071
235,ILMN,27.801989746093753,1.1759963989257358,-3.21199645996096,16.548016357421876,-8.977999877929687,0.6419891357421875,-1.7260223388671874,-31.00900268554688,-31.043008422851564
236,INCY,-1.4649925231933594,-5.682006072998047,-7.583001708984375,2.0739990234374996,6.596001434326173,5.6439971923828125,5.545997619628906,17.516999816894533,13.14699935913086
237,INFO,8.350999450683593,8.670999145507812,10.575994873046875,15.717504119873047,14.384994888305663,24.155003356933594,18.52299346923828,20.605998992919922,25.783995056152342
238,INTC,10.948991775512695,8.000001907348656,8.171995162963844,13.238000869750977,19.665002059936523,6.466000366210937,30.369002914428712,28.33699722290039,16.30500144958496
239,INTU,1.1139984130859375,-8.407998657226585,-9.960998535156271,3.265000915527321,-1.477001953125,-11.980003356933594,-21.165995788574218,-32.5889892578125,-37.89698944091796
240,IP,-3.5930051803588636,-4.673000335693359,-4.0240013122558596,1.0379981994628906,-1.2080020904541016,-0.9800003051757813,-0.16299991607666017,-0.7510002136230469,-0.31099987030029297
241,IPG,4.159994792938233,-3.4969973564147954,0.6119959831237793,9.048006439208985,8.838005352020263,15.034002017974855,22.866009521484376,12.229004955291748,16.142992305755616
242,IPGP,-3.9019973754882815,-5.0449981689453125,-4.563997650146484,-1.4399986267089844,-5.532997894287109,-2.1719985961914063,-8.892997741699219,-9.38300018310547,-6.800001525878906
243,IQV,0.36199493408203126,13.241000366210937,11.515992736816406,16.46599578857422,6.019998168945313,0.4619964599609375,15.020993041992186,14.867996215820337,9.41300048828125
244,IR,-0.8060003280639648,-0.5050004959106446,1.2449989318847656,1.0579998016357424,0.03900012969970704,0.23999996185302733,0.3000003814697266,0.4909997940063477,0.3190000534057617
245,IRM,-0.4020002365112305,-0.30900115966796876,-2.336000442504883,-1.6780006408691408,-1.3570001602172852,-0.9129997253417967,-0.48499984741210933,-0.2269998550415039,-0.4479997634887696
246,ISRG,9.022003173828125,26.70196838378906,-9.865008544921874,-3.485980224609375,-7.838018798828125,-21.29600830078125,-16.023028564453128,-10.623016357421966,-19.999005126953126
247,IT,1.6339981079101562,1.7839950561523439,1.5699920654296877,-0.014003753662109375,-7.2749992370605465,-2.3519973754882812,0.9449974060058594,3.028996276855469,3.6079963684082035
248,ITW,-4.035003662109352,1.2419921875,7.045994567871093,10.527993774414062,11.554000854492188,17.033997344970704,9.248995971679687,10.332994079589843,8.804995727539062
249,IVZ,-1.0599997520446778,-2.1679998874664306,-1.213999605178833,-1.8719997882843016,-0.14899978637695313,-0.1280000686645508,2.1740000724792483,3.6139994621276856,3.5360007286071777
250,J,-0.5670013427734375,-3.134996032714844,-1.1340011596679687,-1.4719993591308593,-2.6959991455078125,-1.4909988403320311,0.869000244140625,-8.780999755859376,-6.274993896484375
251,JBHT,-2.5439964294433595,-3.174997711181641,1.004998016357422,3.3260009765625003,-1.8449981689453123,-1.2449974060058595,-1.54599609375,-3.3499984741210938,-7.293997955322265
252,JCI,-2.300999641418457,-1.4670007705688477,-1.2369998931884765,-1.8550006866455078,-2.3069995880126952,-3.4570005416870115,-2.6199996948242186,-2.101000213623047,-2.0499996185302733
253,JKHY,3.416993713378906,2.3009979248046877,8.320994567871095,4.401997375488281,-1.2390075683593749,-3.2410049438476562,0.0579925537109375,-1.4630050659179688,-0.9729995727539062
254,JNJ,-7.768999481201172,-5.716999053955078,-1.1080047607421877,6.801993560791016,9.358993530273438,10.102999877929687,13.885992431640625,16.118998718261718,15.218997955322266
255,JNPR,0.8000061035156251,0.5530021667480469,0.07800674438476562,2.7810031890869142,8.524005889892578,8.163004112243652,7.056005859375,4.424002265930175,3.4740013122558597
256,JPM,4.821997833251953,6.346998596191407,-6.087009429931641,-8.164009094238281,-14.783002471923828,-15.43499984741211,-22.452002716064452,-14.933005523681642,-13.48101119995117
257,K,-2.1959938049316405,-1.5219913482666017,1.4600067138671875,-0.9529930114746094,1.620004653930664,0.63800048828125,1.9739994049072265,0.7470005035400391,-6.961995697021485
258,KEY,4.215001010894776,19.15500202178955,8.604000568389893,13.004001235961915,14.824999523162841,11.841003227233887,0.21200075149536132,5.222002696990967,6.002000427246093
259,KEYS,-3.393003845214844,-5.4729972839355465,-5.555001068115235,-4.091004943847657,-2.6270034790039065,0.9839950561523437,-2.335003662109375,-1.8429962158203126,-5.45999755859375
260,KHC,0.8090003967285156,1.110997772216797,1.7339973449707031,1.986001205444336,2.2430004119873046,2.171000289916992,2.5239999771118167,2.597998428344727,2.563998794555664
261,KIM,0.454000186920166,0.49700002670288085,0.551999855041504,0.8630000114440918,0.8000006675720215,1.0529999732971191,1.0570000648498536,0.921000099182129,1.1099999427795408
262,KLAC,-7.8760131835937495,0.28599090576171876,1.3369964599609376,2.8599945068359376,-3.3260009765625003,-14.580001831054688,5.6999969482421875,-3.2130035400390624,-9.250009155273437
263,KMB,-0.1050048828125,1.3699966430664063,2.230998229980469,5.203997802734375,3.8059967041015623,5.532003784179688,3.8379974365234375,0.18199615478515624,0.364996337890625
264,KMI,-2.72500057220459,-6.882000350952149,-6.8920000076293935,-4.169000816345215,-1.2269990921020508,-0.1869990348815918,0.09300069808959961,3.0949985504150392,1.159998607635498
265,KMX,12.732006072998047,-5.146994018554688,8.549005889892602,-2.5250083923339846,-4.2689964294433596,5.528014373779297,15.88300018310547,39.77899398803713,45.045003509521464
266,KO,-4.102999114990234,-2.532998275756836,-4.914002227783203,-13.626998519897459,-0.37899665832519536,2.6419979095458985,3.4049995422363284,1.3659961700439454,3.9919986724853516
267,KR,0.3670017242431641,-0.5879985809326171,-0.15199851989746094,4.848997497558594,-0.28799915313720703,0.11700000762939454,0.4810009002685547,-1.5289987564086913,-1.7749990463256835
268,KSU,2.060995483398426,-0.7479995727539063,-2.102001953125,-3.683998107910156,-3.5929992675781253,-3.4259994506835936,-1.7650009155273438,-1.4759994506835938,-2.0279998779296875
269,L,2.661000442504883,8.211998748779296,6.0639995574951175,5.916998672485352,7.7099971771240225,12.547997665405273,10.647999572753907,12.097998428344727,9.604999160766601
270,LDOS,0.4750007629394531,0.9260009765625,0.46999969482421877,-1.4010002136230468,-0.41100006103515624,-1.1160011291503906,-1.8349998474121092,-1.2069992065429687,0.019000244140625
271,LEG,0.36000022888183597,0.33600006103515623,0.07100028991699218,-0.25299987792968753,-0.22700004577636718,-0.1289997100830078,0.053000259399414065,0.0970001220703125,0.419000244140625
272,LEN,-2.1180007934570315,-2.533000946044922,-2.046001434326172,-3.2940017700195314,-3.713999938964844,-3.0990005493164063,-3.4889991760253904,-3.0769996643066406,-2.65
273,LH,-0.28200531005859375,-8.112007141113281,-0.660003662109375,0.25799560546875,1.4969940185546875,6.107991027832031,14.026997375488282,20.357000732421877,7.520991516113281
274,LHX,-0.0019927978515625,-6.7509918212890625,4.813002014160156,3.2589981079101564,9.111997985839844,11.952001953124999,14.512998962402342,8.041999816894531,1.8260009765625003
275,LIN,-8.495997619628906,4.778993225097656,-7.5739990234375,-0.9220062255859375,24.2940002441406,26.210997009277342,4.111997985839844,3.8959991455078127,1.7129989624023438
276,LKQ,0.01700010299682617,-0.4439997673034668,-0.6410002708435059,-0.6989996910095214,-1.186999797821045,-1.2789998054504395,-0.8449999809265137,-0.8279999732971192,-1.2380000114440917
277,LLY,-3.3659980773925784,-6.474996948242187,-7.60799560546875,-9.302000427246092,-9.059001922607422,-7.894993591308594,-9.213996887207031,-9.636000061035157,-11.196998596191406
278,LMT,-5.288015747070313,-4.169012451171875,-8.04200439453125,0.7989959716796875,14.744995117187502,32.68599243164063,19.85398254394531,37.915985107421875,58.570001220703126
279,LNC,-19.08599853515625,-30.287995147705075,-15.832002258300793,3.6350048065185545,-19.41999969482422,-10.048999786376953,7.124000549316406,-12.187997817993164,-13.009996795654308
280,LNT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,LOW,-22.390997314453127,-21.353001403808594,-11.857003784179687,-2.7889991760253907,-9.648000335693359,7.290996551513672,9.887997436523438,9.474000549316406,10.58499755859375
282,LRCX,-8.77099609375,-6.950997924804687,-6.5840087890625,-9.394009399414061,-32.52800598144531,-39.76300354003906,-18.240994262695313,-27.801007080078126,-38.49900817871094
283,LUMN,-0.5019996643066407,-0.1819997787475586,-0.25599985122680663,-0.1840001106262207,-0.490000057220459,-0.46000003814697266,-0.20100002288818358,-0.3399998664855957,-0.4329998970031738
284,LUV,-2.4150020599365236,-2.0720008850097655,-1.1710018157958983,-0.6689998626708984,0.2639993667602539,0.879998779296875,-0.9870023727416991,-0.9450017929077148,-0.8590005874633788
285,LVS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,LW,0.8970077514648438,4.247004699707031,3.6099990844726566,2.8400039672851562,1.4180015563964845,2.8450019836425784,4.8100028991699215,5.8300018310546875,2.9530059814453122
