,Symbol,Market Cap,Industry,pl5
3402,REYN,5873246092.0,Office Equipment/Supplies/Services,-0.11300029754638671
3407,RGLD,6842821782.0,,-0.06700057983398437
3428,RIOT,2703216704.0,Retail: Computer Software & Peripheral Equipment,-0.1779998779296875
3433,RLAY,3408862192.0,Biotechnology: Pharmaceutical Preparations,-3.4510013580322267
3438,RMBS,2529684163.0,Semiconductors,-0.5169997215270996
3452,RNW,3887085782.0,,0.0
3460,ROCK,2185603472.0,,-0.1040008544921875
3464,ROIC,2086975432.0,Real Estate Investment Trusts,0.0899998664855957
3466,ROLL,5427585614.0,Metal Fabrications,-2.502996826171875
3469,ROVR,2200945131.0,Other Consumer Services,0.10500001907348634
3472,RPD,6589143122.0,Computer Software: Prepackaged Software,-2.301498794555664
3479,RRR,5461909860.0,Recreational Products/Toys,0.6060001373291016
3489,RUN,8764504692.0,Building Products,-6.352400779724121
3490,RUSHA,2376147051.0,Other Specialty Stores,0.9459997177124023
3491,RUSHB,2394523628.0,Other Specialty Stores,0.9079994201660156
3494,RVMD,2212214028.0,Specialty Chemicals,-3.6969995498657227
3503,RXRX,4473235173.0,Biotechnology: Pharmaceutical Preparations,0.39599990844726557
3505,RXT,2957165563.0,EDP Services,-0.32650012969970704
3509,SABR,3589562641.0,EDP Services,0.19699978828430176
3511,SAFM,4272783100.0,,-1.134002685546875
3513,SAGE,2655029412.0,Biotechnology: Pharmaceutical Preparations,0.4379997253417969
3514,SAIA,6330693727.0,Trucking Freight/Courier Services,-0.9009971618652344
3518,SANA,4468042630.0,Specialty Chemicals,0.0
3519,SANM,2426738767.0,Electrical Products,0.3510009765625
3522,SATS,2293387227.0,Radio And Television Broadcasting And Communications Equipment,0.16000003814697267
3532,SBGI,2161273489.0,Broadcasting,-0.5089996337890624
3533,SBLK,2154190816.0,Marine Transportation,0.0
3536,SBRA,3466938433.0,Real Estate Investment Trusts,0.09299955368041993
3562,SCWX,2071851854.0,EDP Services,0.060000038146972655
3567,SDC,2683802481.0,Medical/Dental Instruments,-0.3553000450134277
3568,SDGR,4235808266.0,Computer Software: Prepackaged Software,-13.210204887390137
3575,SEER,2267670349.0,Specialty Chemicals,1.1410003662109374
3576,SEIC,8196552087.0,Investment Bankers/Brokers/Service,-0.18400001525878906
3585,SFIX,3804137474.0,Catalog/Specialty Distribution,-3.561002254486084
3586,SFM,2568730954.0,Specialty Foods,0.15900039672851562
3587,SFNC,2964820575.0,Major Banks,0.0600001335144043
3603,SGMS,7236397619.0,Movies/Entertainment,-0.44300031661987305
3606,SGRY,3690916455.0,Managed Health Care,-0.007500457763671874
3612,SHC,7055947710.0,Medical Specialities,-0.08500003814697266
3613,SHCR,2932454910.0,Computer Software: Prepackaged Software,0.0
3619,SHLS,5139985475.0,Semiconductors,0.045999908447265626
3620,SHOO,3205737026.0,Shoe Manufacturing,0.0529998779296875
3632,SIGI,4570576201.0,Property-Casualty Insurers,-0.775
3636,SIMO,2512166975.0,Semiconductors,0.0
3641,SITM,4095591303.0,Semiconductors,6.911993408203125
3645,SKIN,3438878643.0,Package Goods/Cosmetics,0.0
3651,SKYW,2331576727.0,Air Freight/Delivery Services,-1.409000015258789
3652,SLAB,6292487710.0,Semiconductors,1.5320022583007813
3661,SLGC,2128669515.0,Computer Software: Prepackaged Software,0.0
3665,SLGN,4379337802.0,Containers/Packaging,-0.17499961853027343
3667,SLM,5374561944.0,Finance: Consumer Services,-0.03000011444091797
3681,SMFR,2149704098.0,Retail: Computer Software & Peripheral Equipment,0.0
3690,SMPL,3313030580.0,Packaged Foods,0.6260002136230468
3692,SMTC,4912505387.0,Semiconductors,0.3029979705810547
3696,SNBR,2219050680.0,Home Furnishings,-3.6490020751953125
3730,SONO,4579332014.0,Consumer Electronics/Video Chains,-0.5259988784790038
3750,SPSC,5299500000.0,EDP Services,-2.297002410888672
3751,SPT,6928202305.0,EDP Services,-6.8805036544799805
3757,SPWR,3636874965.0,Semiconductors,-0.4260587692260742
3765,SRCL,6213019779.0,Environmental Services,0.2859992980957031
3769,SRNE,2422059039.0,Biotechnology: Commercial Physical & Biological Resarch,-0.3270000219345093
3770,SRPT,6815539665.0,Biotechnology: Pharmaceutical Preparations,-1.5899971008300782
3779,SSB,4455718167.0,Major Banks,1.9330005645751953
3786,SSRM,3225243324.0,,0.0
3790,STAA,6669519808.0,Ophthalmic Goods,-1.6450063705444335
3796,STFC,2255602143.0,Property-Casualty Insurers,0.7340005874633789
3797,STGW,2142713489.0,Advertising,-0.04900001287460327
3802,STMP,6107675364.0,EDP Services,
3843,SWAV,7513385389.0,Medical/Dental Instruments,-1.632002067565918
3847,SWIM,2160449562.0,Engineering & Construction,-2.892999076843262
3852,SWTX,3531068747.0,Biotechnology: Pharmaceutical Preparations,-0.18999786376953123
3857,SYNA,6900143437.0,Computer peripheral equipment,-1.3609962463378906
3858,SYNH,9682918158.0,Biotechnology: Commercial Physical & Biological Resarch,-3.753991317749023
3878,TASK,7195581269.0,Retail: Computer Software & Peripheral Equipment,-0.3279998779296875
3886,TBK,2070970099.0,Major Banks,1.158000373840332
3901,TCBI,2772759276.0,Major Banks,0.7320005416870118
3927,TENB,4799240527.0,EDP Services,-1.8939990997314453
3936,TFSL,5174703997.0,Savings Institutions,-0.29200010299682616
3939,TGTX,4340663963.0,Biotechnology: Pharmaceutical Preparations,-0.8338996887207031
3951,THRM,2624849920.0,Auto Parts:O.E.M.,3.4899997711181645
3956,TIGO,3607456569.0,Telecommunications Equipment,0.0
3958,TIL,2528883186.0,Biotechnology: Pharmaceutical Preparations,0.5489999771118164
3972,TLRY,5077264851.0,Biotechnology: Pharmaceutical Preparations,0.3169998168945312
3973,TLS,2142175331.0,EDP Services,4.606696891784668
3975,TMC,2251863796.0,,
3989,TNDM,7633170764.0,Medical/Dental Instruments,0.16049270629882811
3997,TOWN,2041624130.0,Major Banks,0.0
4001,TPTX,3792555470.0,Biotechnology: Pharmaceutical Preparations,-2.420001983642578
4002,TREE,2021888520.0,Finance: Consumer Services,1.3180007934570312
4007,TRIP,4542650989.0,,-0.4210006713867187
4025,TRUP,3239316952.0,Medical Specialities,-1.7457962036132812
4034,TSEM,3277960749.0,Semiconductors,0.0
4040,TSP,8211106833.0,Construction/Ag Equipment/Trucks,0.19099998474121094
4044,TTEC,4437294471.0,Retail: Computer Software & Peripheral Equipment,-0.8659996032714844
4045,TTEK,7812204664.0,Military/Government/Technical,-3.91500473022461
4046,TTGT,2397883307.0,,-1.0300012588500975
4066,TWKS,9849633970.0,EDP Services,
4070,TWNK,2089293853.0,Specialty Foods,0.10999984741210937
4072,TWOU,2567941921.0,Service to the Health Industry,0.32949981689453123
4073,TWST,5609680157.0,Managed Health Care,-10.62600040435791
4077,TXRH,6330124763.0,Restaurants,2.0559974670410157
4088,UBSI,4140975156.0,Major Banks,0.009000587463378906
4090,UCBI,2421244299.0,Major Banks,-0.01099987030029297
4097,UFPI,4233064167.0,Forest Products,0.4140007019042969
4106,ULCC,3205851003.0,Air Freight/Delivery Services,-1.5399995803833009
4109,UMBF,4233793552.0,Commercial Banks,-5.641004943847657
4110,UMPQ,4123095510.0,Commercial Banks,-0.11600036621093751
4114,UNIT,2985280224.0,Real Estate Investment Trusts,0.0
4124,UPWK,6082216164.0,,-2.322999906539917
4125,URBN,3181087297.0,Clothing/Shoe/Accessory Stores,-0.36899967193603517
4137,UTHR,8951902856.0,Biotechnology: Pharmaceutical Preparations,-1.0319976806640625
4152,VC,2617793589.0,Auto Parts:O.E.M.,-2.412001037597656
4153,VCEL,2223839925.0,Biotechnology: Biological Products (No Diagnostic Substances),-0.7609999656677245
4157,VCTR,2317540936.0,Investment Managers,0.18099985122680665
4159,VCYT,3444207398.0,Biotechnology: Pharmaceutical Preparations,-0.9500003814697267
4168,VEON,3760623919.0,Telecommunications Equipment,0.0
4175,VERV,2670743614.0,Specialty Chemicals,0.15600013732910156
4176,VERX,2753909345.0,EDP Services,0.3749998092651367
4180,VG,4042266025.0,Telecommunications Equipment,0.3919999122619629
4186,VIAV,3598445167.0,Radio And Television Broadcasting And Communications Equipment,0.8640001296997071
4187,VICR,5458444059.0,Industrial Machinery/Components,-0.0050018310546875
4200,VIR,6827078525.0,Biotechnology: Pharmaceutical Preparations,-3.496801567077637
4203,VIRT,4483764120.0,Investment Bankers/Brokers/Service,0.17500019073486328
4218,VLY,4802048310.0,Major Banks,-0.28100008964538575
4226,VMEO,5353671373.0,Computer Software: Prepackaged Software,0.0
4228,VNET,2580490124.0,EDP Services,0.0
4229,VNOM,3185481229.0,Oil & Gas Production,-0.10699996948242188
4246,VRM,3186817256.0,Other Specialty Stores,-0.5890995025634765
4250,VRNS,7099268548.0,Computer Software: Prepackaged Software,-0.7036653518676759
4251,VRNT,2875506377.0,EDP Services,-1.553510856628418
4253,VRRM,2261088917.0,,-0.33899998664855957
4256,VRTS,2371615280.0,Investment Managers,0.5379989624023438
4259,VSAT,3746217881.0,Radio And Television Broadcasting And Communications Equipment,2.2610008239746096
4286,WAFD,2197384991.0,Major Banks,0.3249998092651367
4299,WDFC,3103986759.0,Industrial Specialties,1.4589996337890625
4300,WEN,4932519545.0,Restaurants,-0.03500099182128906
4301,WERN,3104486596.0,Trucking Freight/Courier Services,-0.17299919128417968
4315,WING,5396127890.0,Restaurants,-2.4009963989257814
4320,WISH,3955206800.0,Recreational Products/Toys,2.4218993186950684
4324,WKME,2522542031.0,,0.0
4334,WOOF,6684886666.0,Diversified Commercial Services,0.8529998779296876
4342,WSC,6981865775.0,Diversified Commercial Services,-0.1424999237060547
4343,WSFS,2047817062.0,Major Banks,0.28900070190429683
4347,WTFC,4149707724.0,Major Banks,-0.6500007629394532
4356,WWD,7367174641.0,Military/Government/Technical,-0.8039981842041015
4357,WYNN,9537126141.0,Hotels/Resorts,-3.4339988708496096
4371,XLRN,8379302684.0,Biotechnology: Biological Products (No Diagnostic Substances),3.2340034484863276
4373,XMTR,2533370928.0,Industrial Machinery/Components,0.0
4388,XPEL,2304271220.0,Auto Parts:O.E.M.,3.075000762939453
4389,XPER,2011574189.0,Semiconductors,-0.4269997596740723
4409,YY,4284039966.0,EDP Services,0.0
4423,ZION,8918737579.0,Major Banks,-2.48900203704834
4432,ZLAB,9392542426.0,Biotechnology: Pharmaceutical Preparations,-0.5940048217773437
4434,ZNGA,8505828156.0,EDP Services,-0.7630006790161132
4438,ZNTL,3008632929.0,Specialty Chemicals,-2.5770046234130857
